DEFICIENT,SATISFIED,BLOATED,COMMUNITY,SALARY,TIMES_TRADED,INTROVERSION
7,2,1,2,23.1998,6586,60
3,6,1,5,42.7668,5239,60
3,6,1,1,28.2023,14620,60
7,2,1,4,26.6816,6161,60
5,4,1,8,34.7399,6658,60
3,6,1,6,70.2226,13759,60
3,6,1,2,49.3274,13202,60
6,3,1,7,37.6376,3848,60
4,5,1,4,31.5905,5845,60
4,5,1,3,30.7117,6809,60
8,2,0,7,7.89192,3704,60
3,6,1,1,47.2191,9602,60
1,8,1,5,51.2756,14446,60
4,5,1,7,58.4169,8051,60
5,4,1,1,28.9999,7454,60
5,5,0,8,20.5868,6275,60
3,7,0,4,21.7266,9298,60
2,7,1,1,45.6296,11823,60
0,9,1,8,61.3272,14676,60
3,6,1,0,15.288,8650,60
1,8,1,9,48.5884,11086,60
3,6,1,4,19.1491,10265,60
5,4,1,9,35.0848,11021,60
6,3,1,0,53.0782,13315,60
4,5,1,1,27.813,10275,60
3,6,1,5,43.5733,9990,60
5,4,1,5,10.9935,6926,60
0,9,1,8,52.0414,11271,60
1,8,1,4,25.4921,4994,60
3,6,1,9,55.0655,13203,60
0,9,1,5,31.6986,14179,60
3,6,1,3,17.6837,13122,60
9,1,0,8,15.6967,11094,60
5,5,0,6,22.4959,14370,60
6,3,1,9,25.3504,8110,60
5,4,1,0,41.5014,5570,60
2,7,1,6,23.8993,11958,60
1,8,1,7,40.0881,7428,60
2,7,1,3,26.0086,8111,60
3,6,1,7,27.332,7000,61
5,4,1,2,52.7963,13985,61
3,6,1,4,32.3771,13916,61
0,9,1,1,39.0224,10131,61
2,7,1,8,44.0521,5880,61
3,6,1,1,54.8477,14088,61
1,8,1,0,32.0687,9760,61
3,6,1,7,34.0245,6773,61
3,6,1,6,57.4944,10963,61
10,0,0,7,10.9275,4664,61
3,6,1,0,42.1582,8843,61
1,8,1,5,38.1496,12348,61
2,7,1,5,33.215,5093,61
5,4,1,2,32.6296,6857,61
3,6,1,4,52.5303,9086,61
5,4,1,6,17.8636,11563,61
10,0,0,0,0.118497,7711,61
2,7,1,4,27.8463,6540,61
4,5,1,5,23.4595,8697,61
4,5,1,4,44.9275,7444,61
2,7,1,1,50.492,11030,61
8,1,1,1,17.0499,8124,61
7,2,1,6,41.7724,6516,61
4,5,1,8,49.1161,12862,61
2,7,1,1,23.5342,11172,61
4,5,1,8,55.157,4850,61
1,8,1,6,33.5221,13952,61
2,7,1,5,59.5602,13588,61
3,6,1,3,31.9636,10521,61
4,5,1,0,31.7659,12252,61
3,6,1,8,56.407,13165,61
3,6,1,3,50.3165,5246,61
5,4,1,3,44.7355,7503,61
7,2,1,4,41.5373,7666,61
6,3,1,0,40.8269,5512,61
2,7,1,8,27.2196,12630,61
7,2,1,4,35.545,5847,61
3,6,1,6,30.9587,6479,61
6,3,1,5,37.0143,10727,61
4,5,1,5,56.0989,10268,61
5,4,1,5,41.3091,6053,61
3,6,1,0,40.706,7394,61
0,9,1,4,37.6026,11879,61
7,2,1,4,50.415,7013,61
1,8,1,7,34.854,11794,61
4,5,1,9,38.8241,7553,61
2,7,1,5,21.3407,13084,61
1,8,1,8,28.7644,8739,61
4,5,1,4,16.3513,11293,61
2,7,1,2,32.9933,8368,61
3,6,1,2,43.2957,9550,61
4,5,1,3,59.6694,8738,61
6,3,1,5,44.7818,7305,61
7,3,0,6,16.0581,13857,61
3,6,1,1,18.5907,5849,61
4,5,1,3,40.2876,8828,61
2,7,1,3,36.1259,9570,61
3,6,1,8,61.1725,5221,61
3,6,1,8,52.5445,10793,61
9,0,1,6,17.5169,5558,61
3,6,1,3,31.6769,6086,61
7,2,1,2,23.1998,6590,61
3,6,1,5,42.7668,5228,61
2,7,1,1,28.2023,14619,61
7,2,1,4,26.6816,6148,61
4,5,1,8,34.7399,6657,61
4,5,1,6,70.2226,13742,61
4,5,1,2,49.3274,13193,61
6,3,1,7,37.6376,3836,61
3,6,1,4,31.5905,5845,61
4,5,1,3,30.7117,6801,61
9,1,0,7,7.89192,3691,61
3,6,1,1,47.2191,9606,61
1,8,1,5,51.2756,14453,61
4,5,1,7,58.4169,8043,61
7,2,1,1,28.9999,7473,61
6,4,0,8,20.5868,6290,61
3,7,0,4,21.7266,9302,61
2,7,1,1,45.6296,11820,61
0,9,1,8,61.3272,14698,61
4,5,1,0,15.288,8642,61
1,8,1,9,48.5884,11096,61
3,6,1,4,19.1491,10258,61
5,4,1,9,35.0848,11026,61
7,2,1,0,53.0782,13309,61
5,4,1,1,27.813,10298,61
2,7,1,5,43.5733,9976,61
4,5,1,5,10.9935,6932,61
0,9,1,8,52.0414,11281,61
2,7,1,4,25.4921,4996,61
3,6,1,9,55.0655,13209,61
0,9,1,5,31.6986,14189,61
3,6,1,3,17.6837,13116,61
8,2,0,8,15.6967,11087,61
4,6,0,6,22.4959,14393,61
6,3,1,9,25.3504,8130,61
5,4,1,0,41.5014,5578,61
2,7,1,6,23.8993,11972,61
3,6,1,7,40.0881,7415,61
2,7,1,3,26.0086,8103,61
4,5,1,7,27.332,6976,62
4,5,1,2,52.7963,13988,62
3,6,1,4,32.3771,13916,62
0,9,1,1,39.0224,10151,62
2,7,1,8,44.0521,5896,62
3,6,1,1,54.8477,14093,62
2,7,1,0,32.0687,9764,62
2,7,1,7,34.0245,6757,62
1,8,1,6,57.4944,10962,62
10,0,0,7,10.9275,4637,62
2,7,1,0,42.1582,8842,62
1,8,1,5,38.1496,12351,62
2,7,1,5,33.215,5091,62
4,5,1,2,32.6296,6860,62
2,7,1,4,52.5303,9077,62
5,4,1,6,17.8636,11591,62
10,0,0,0,0.118497,7701,62
2,7,1,4,27.8463,6547,62
5,4,1,5,23.4595,8699,62
3,6,1,4,44.9275,7429,62
2,7,1,1,50.492,11034,62
6,3,1,1,17.0499,8156,62
7,2,1,6,41.7724,6513,62
3,6,1,8,49.1161,12873,62
4,5,1,1,23.5342,11171,62
4,5,1,8,55.157,4869,62
1,8,1,6,33.5221,13962,62
2,7,1,5,59.5602,13604,62
3,6,1,3,31.9636,10516,62
4,5,1,0,31.7659,12267,62
4,5,1,8,56.407,13161,62
2,7,1,3,50.3165,5241,62
5,4,1,3,44.7355,7482,62
8,1,1,4,41.5373,7652,62
8,1,1,0,40.8269,5501,62
2,7,1,8,27.2196,12644,62
6,3,1,4,35.545,5836,62
3,6,1,6,30.9587,6502,62
4,5,1,5,37.0143,10741,62
5,4,1,5,56.0989,10284,62
5,4,1,5,41.3091,6063,62
4,5,1,0,40.706,7383,62
0,9,1,4,37.6026,11870,62
5,4,1,4,50.415,7006,62
1,8,1,7,34.854,11766,62
3,6,1,9,38.8241,7576,62
2,7,1,5,21.3407,13086,62
1,8,1,8,28.7644,8736,62
3,6,1,4,16.3513,11279,62
2,7,1,2,32.9933,8372,62
3,6,1,2,43.2957,9543,62
4,5,1,3,59.6694,8728,62
6,3,1,5,44.7818,7298,62
7,3,0,6,16.0581,13866,62
4,5,1,1,18.5907,5845,62
4,5,1,3,40.2876,8825,62
2,7,1,3,36.1259,9568,62
3,6,1,8,61.1725,5203,62
3,6,1,8,52.5445,10795,62
9,0,1,6,17.5169,5555,62
5,4,1,3,31.6769,6065,62
6,3,1,2,23.1998,6592,62
3,6,1,5,42.7668,5235,62
3,6,1,1,28.2023,14627,62
6,3,1,4,26.6816,6124,62
4,5,1,8,34.7399,6658,62
2,7,1,6,70.2226,13747,62
3,6,1,2,49.3274,13226,62
6,3,1,7,37.6376,3819,62
3,6,1,4,31.5905,5852,62
4,5,1,3,30.7117,6803,62
10,0,0,7,7.89192,3662,62
3,6,1,1,47.2191,9613,62
1,8,1,5,51.2756,14454,62
5,4,1,7,58.4169,8040,62
6,3,1,1,28.9999,7471,62
7,3,0,8,20.5868,6282,62
3,6,1,4,21.7266,9290,62
2,7,1,1,45.6296,11820,62
1,8,1,8,61.3272,14690,62
3,6,1,0,15.288,8645,62
2,7,1,9,48.5884,11101,62
3,6,1,4,19.1491,10267,62
6,3,1,9,35.0848,11028,62
6,3,1,0,53.0782,13308,62
3,6,1,1,27.813,10314,62
1,8,1,5,43.5733,9990,62
4,5,1,5,10.9935,6947,62
0,9,1,8,52.0414,11285,62
2,7,1,4,25.4921,4977,62
3,6,1,9,55.0655,13224,62
0,9,1,5,31.6986,14191,62
3,6,1,3,17.6837,13101,62
8,2,0,8,15.6967,11090,62
5,5,0,6,22.4959,14406,62
7,2,1,9,25.3504,8130,62
5,4,1,0,41.5014,5568,62
2,7,1,6,23.8993,11991,62
3,6,1,7,40.0881,7399,62
2,7,1,3,26.0086,8086,62
4,5,1,7,27.332,6975,63
5,4,1,2,52.7963,13996,63
3,6,1,4,32.3771,13906,63
0,9,1,1,39.0224,10166,63
4,5,1,8,44.0521,5897,63
3,6,1,1,54.8477,14107,63
1,8,1,0,32.0687,9763,63
3,6,1,7,34.0245,6728,63
2,7,1,6,57.4944,10965,63
10,0,0,7,10.9275,4607,63
2,7,1,0,42.1582,8845,63
1,8,1,5,38.1496,12358,63
2,7,1,5,33.215,5079,63
4,5,1,2,32.6296,6867,63
2,7,1,4,52.5303,9065,63
6,3,1,6,17.8636,11601,63
10,0,0,0,0.118497,7702,63
2,7,1,4,27.8463,6518,63
5,4,1,5,23.4595,8698,63
3,6,1,4,44.9275,7410,63
1,8,1,1,50.492,11040,63
7,2,1,1,17.0499,8171,63
8,1,1,6,41.7724,6531,63
3,6,1,8,49.1161,12876,63
4,5,1,1,23.5342,11188,63
4,5,1,8,55.157,4883,63
1,8,1,6,33.5221,13970,63
2,7,1,5,59.5602,13608,63
3,6,1,3,31.9636,10486,63
4,5,1,0,31.7659,12293,63
2,7,1,8,56.407,13161,63
3,6,1,3,50.3165,5228,63
5,4,1,3,44.7355,7469,63
7,2,1,4,41.5373,7640,63
8,1,1,0,40.8269,5502,63
2,7,1,8,27.2196,12647,63
7,2,1,4,35.545,5831,63
3,6,1,6,30.9587,6534,63
4,5,1,5,37.0143,10738,63
4,5,1,5,56.0989,10291,63
4,5,1,5,41.3091,6079,63
3,6,1,0,40.706,7380,63
0,9,1,4,37.6026,11867,63
5,4,1,4,50.415,6984,63
1,8,1,7,34.854,11760,63
3,6,1,9,38.8241,7600,63
2,7,1,5,21.3407,13087,63
1,8,1,8,28.7644,8737,63
3,6,1,4,16.3513,11276,63
2,7,1,2,32.9933,8364,63
4,5,1,2,43.2957,9540,63
4,5,1,3,59.6694,8733,63
7,2,1,5,44.7818,7283,63
8,2,0,6,16.0581,13874,63
3,6,1,1,18.5907,5851,63
4,5,1,3,40.2876,8820,63
2,7,1,3,36.1259,9551,63
3,6,1,8,61.1725,5198,63
3,6,1,8,52.5445,10797,63
9,0,1,6,17.5169,5578,63
5,4,1,3,31.6769,6070,63
7,2,1,2,23.1998,6589,63
3,6,1,5,42.7668,5241,63
3,6,1,1,28.2023,14648,63
7,2,1,4,26.6816,6103,63
6,3,1,8,34.7399,6663,63
2,7,1,6,70.2226,13767,63
3,6,1,2,49.3274,13225,63
6,3,1,7,37.6376,3803,63
3,6,1,4,31.5905,5838,63
4,5,1,3,30.7117,6811,63
10,0,0,7,7.89192,3652,63
3,6,1,1,47.2191,9610,63
1,8,1,5,51.2756,14455,63
4,5,1,7,58.4169,8023,63
7,2,1,1,28.9999,7466,63
6,4,0,8,20.5868,6308,63
3,7,0,4,21.7266,9297,63
2,7,1,1,45.6296,11822,63
0,9,1,8,61.3272,14722,63
3,6,1,0,15.288,8630,63
1,8,1,9,48.5884,11100,63
3,6,1,4,19.1491,10263,63
7,2,1,9,35.0848,11031,63
6,3,1,0,53.0782,13303,63
5,4,1,1,27.813,10311,63
3,6,1,5,43.5733,9982,63
4,5,1,5,10.9935,6939,63
0,9,1,8,52.0414,11278,63
1,8,1,4,25.4921,4965,63
4,5,1,9,55.0655,13225,63
0,9,1,5,31.6986,14204,63
3,6,1,3,17.6837,13092,63
10,0,0,8,15.6967,11091,63
5,5,0,6,22.4959,14417,63
5,4,1,9,25.3504,8135,63
4,5,1,0,41.5014,5575,63
2,7,1,6,23.8993,12009,63
2,7,1,7,40.0881,7381,63
2,7,1,3,26.0086,8075,63
4,5,1,7,27.332,6954,64
5,4,1,2,52.7963,14008,64
3,6,1,4,32.3771,13888,64
0,9,1,1,39.0224,10177,64
3,6,1,8,44.0521,5912,64
4,5,1,1,54.8477,14127,64
1,8,1,0,32.0687,9761,64
4,5,1,7,34.0245,6711,64
2,7,1,6,57.4944,10974,64
10,0,0,7,10.9275,4586,64
2,7,1,0,42.1582,8844,64
1,8,1,5,38.1496,12370,64
2,7,1,5,33.215,5085,64
4,5,1,2,32.6296,6881,64
2,7,1,4,52.5303,9063,64
6,3,1,6,17.8636,11616,64
10,0,0,0,0.118497,7692,64
1,8,1,4,27.8463,6513,64
4,5,1,5,23.4595,8701,64
3,6,1,4,44.9275,7411,64
1,8,1,1,50.492,11048,64
8,1,1,1,17.0499,8178,64
8,1,1,6,41.7724,6533,64
3,6,1,8,49.1161,12883,64
3,6,1,1,23.5342,11189,64
4,5,1,8,55.157,4882,64
1,8,1,6,33.5221,13990,64
2,7,1,5,59.5602,13608,64
3,6,1,3,31.9636,10472,64
3,6,1,0,31.7659,12299,64
4,5,1,8,56.407,13156,64
2,7,1,3,50.3165,5236,64
4,5,1,3,44.7355,7461,64
7,2,1,4,41.5373,7619,64
7,2,1,0,40.8269,5492,64
2,7,1,8,27.2196,12640,64
7,2,1,4,35.545,5806,64
3,6,1,6,30.9587,6558,64
4,5,1,5,37.0143,10743,64
5,4,1,5,56.0989,10297,64
4,5,1,5,41.3091,6089,64
4,5,1,0,40.706,7389,64
0,9,1,4,37.6026,11852,64
6,3,1,4,50.415,6989,64
2,7,1,7,34.854,11740,64
3,6,1,9,38.8241,7603,64
2,7,1,5,21.3407,13088,64
1,8,1,8,28.7644,8748,64
3,6,1,4,16.3513,11265,64
2,7,1,2,32.9933,8378,64
3,6,1,2,43.2957,9542,64
4,5,1,3,59.6694,8724,64
6,3,1,5,44.7818,7288,64
9,1,0,6,16.0581,13899,64
3,6,1,1,18.5907,5851,64
4,5,1,3,40.2876,8809,64
2,7,1,3,36.1259,9525,64
3,6,1,8,61.1725,5207,64
3,6,1,8,52.5445,10790,64
9,0,1,6,17.5169,5602,64
4,5,1,3,31.6769,6068,64
7,2,1,2,23.1998,6593,64
3,6,1,5,42.7668,5232,64
3,6,1,1,28.2023,14649,64
6,3,1,4,26.6816,6103,64
4,5,1,8,34.7399,6658,64
2,7,1,6,70.2226,13782,64
3,6,1,2,49.3274,13228,64
7,2,1,7,37.6376,3780,64
3,6,1,4,31.5905,5824,64
5,4,1,3,30.7117,6806,64
10,0,0,7,7.89192,3638,64
3,6,1,1,47.2191,9616,64
1,8,1,5,51.2756,14466,64
2,7,1,7,58.4169,8015,64
8,1,1,1,28.9999,7471,64
5,5,0,8,20.5868,6321,64
3,6,1,4,21.7266,9290,64
2,7,1,1,45.6296,11816,64
0,9,1,8,61.3272,14720,64
3,6,1,0,15.288,8627,64
0,9,1,9,48.5884,11100,64
3,6,1,4,19.1491,10266,64
6,3,1,9,35.0848,11051,64
6,3,1,0,53.0782,13304,64
5,4,1,1,27.813,10312,64
3,6,1,5,43.5733,9997,64
6,3,1,5,10.9935,6929,64
0,9,1,8,52.0414,11281,64
2,7,1,4,25.4921,4952,64
3,6,1,9,55.0655,13239,64
0,9,1,5,31.6986,14196,64
3,6,1,3,17.6837,13094,64
9,1,0,8,15.6967,11085,64
4,6,0,6,22.4959,14419,64
6,3,1,9,25.3504,8125,64
5,4,1,0,41.5014,5560,64
2,7,1,6,23.8993,12020,64
2,7,1,7,40.0881,7361,64
2,7,1,3,26.0086,8082,64
5,4,1,7,27.332,6945,65
4,5,1,2,52.7963,14018,65
3,6,1,4,32.3771,13869,65
0,9,1,1,39.0224,10184,65
4,5,1,8,44.0521,5910,65
3,6,1,1,54.8477,14147,65
1,8,1,0,32.0687,9768,65
4,5,1,7,34.0245,6708,65
2,7,1,6,57.4944,10981,65
10,0,0,7,10.9275,4574,65
3,6,1,0,42.1582,8830,65
1,8,1,5,38.1496,12364,65
2,7,1,5,33.215,5093,65
4,5,1,2,32.6296,6883,65
2,7,1,4,52.5303,9072,65
6,3,1,6,17.8636,11632,65
10,0,0,0,0.118497,7693,65
2,7,1,4,27.8463,6487,65
5,4,1,5,23.4595,8682,65
3,6,1,4,44.9275,7407,65
2,7,1,1,50.492,11034,65
6,3,1,1,17.0499,8199,65
9,0,1,6,41.7724,6528,65
3,6,1,8,49.1161,12865,65
5,4,1,1,23.5342,11201,65
4,5,1,8,55.157,4902,65
1,8,1,6,33.5221,13997,65
2,7,1,5,59.5602,13605,65
3,6,1,3,31.9636,10451,65
5,4,1,0,31.7659,12282,65
2,7,1,8,56.407,13148,65
2,7,1,3,50.3165,5235,65
4,5,1,3,44.7355,7454,65
7,2,1,4,41.5373,7610,65
8,1,1,0,40.8269,5494,65
2,7,1,8,27.2196,12644,65
6,3,1,4,35.545,5797,65
3,6,1,6,30.9587,6566,65
4,5,1,5,37.0143,10778,65
4,5,1,5,56.0989,10315,65
4,5,1,5,41.3091,6093,65
4,5,1,0,40.706,7407,65
1,8,1,4,37.6026,11855,65
6,3,1,4,50.415,6983,65
1,8,1,7,34.854,11720,65
4,5,1,9,38.8241,7594,65
2,7,1,5,21.3407,13092,65
1,8,1,8,28.7644,8759,65
3,6,1,4,16.3513,11261,65
2,7,1,2,32.9933,8391,65
4,5,1,2,43.2957,9540,65
4,5,1,3,59.6694,8712,65
6,3,1,5,44.7818,7295,65
9,1,0,6,16.0581,13909,65
3,6,1,1,18.5907,5868,65
4,5,1,3,40.2876,8814,65
2,7,1,3,36.1259,9520,65
4,5,1,8,61.1725,5205,65
3,6,1,8,52.5445,10795,65
9,0,1,6,17.5169,5620,65
3,6,1,3,31.6769,6062,65
8,1,1,2,23.1998,6595,65
3,6,1,5,42.7668,5236,65
3,6,1,1,28.2023,14656,65
6,3,1,4,26.6816,6082,65
4,5,1,8,34.7399,6655,65
3,6,1,6,70.2226,13788,65
3,6,1,2,49.3274,13236,65
6,3,1,7,37.6376,3761,65
3,6,1,4,31.5905,5837,65
4,5,1,3,30.7117,6809,65
9,1,0,7,7.89192,3638,65
3,6,1,1,47.2191,9627,65
1,8,1,5,51.2756,14470,65
2,7,1,7,58.4169,8005,65
6,3,1,1,28.9999,7481,65
7,3,0,8,20.5868,6329,65
3,7,0,4,21.7266,9279,65
2,7,1,1,45.6296,11815,65
1,8,1,8,61.3272,14729,65
3,6,1,0,15.288,8627,65
2,7,1,9,48.5884,11097,65
3,6,1,4,19.1491,10261,65
8,1,1,9,35.0848,11063,65
5,4,1,0,53.0782,13289,65
4,5,1,1,27.813,10315,65
3,6,1,5,43.5733,9993,65
5,4,1,5,10.9935,6916,65
0,9,1,8,52.0414,11275,65
1,8,1,4,25.4921,4929,65
4,5,1,9,55.0655,13225,65
0,9,1,5,31.6986,14186,65
3,6,1,3,17.6837,13099,65
8,2,0,8,15.6967,11084,65
5,5,0,6,22.4959,14432,65
6,3,1,9,25.3504,8137,65
5,4,1,0,41.5014,5568,65
2,7,1,6,23.8993,12025,65
2,7,1,7,40.0881,7349,65
2,7,1,3,26.0086,8073,65
4,5,1,7,27.332,6928,66
6,3,1,2,52.7963,14031,66
3,6,1,4,32.3771,13860,66
0,9,1,1,39.0224,10199,66
3,6,1,8,44.0521,5919,66
3,6,1,1,54.8477,14162,66
1,8,1,0,32.0687,9753,66
3,6,1,7,34.0245,6696,66
4,5,1,6,57.4944,11012,66
10,0,0,7,10.9275,4561,66
2,7,1,0,42.1582,8805,66
1,8,1,5,38.1496,12370,66
2,7,1,5,33.215,5090,66
5,4,1,2,32.6296,6894,66
2,7,1,4,52.5303,9075,66
5,4,1,6,17.8636,11635,66
10,0,0,0,0.118497,7693,66
2,7,1,4,27.8463,6506,66
5,4,1,5,23.4595,8679,66
3,6,1,4,44.9275,7388,66
2,7,1,1,50.492,11048,66
8,1,1,1,17.0499,8203,66
6,3,1,6,41.7724,6521,66
3,6,1,8,49.1161,12850,66
4,5,1,1,23.5342,11215,66
4,5,1,8,55.157,4899,66
1,8,1,6,33.5221,14014,66
2,7,1,5,59.5602,13619,66
3,6,1,3,31.9636,10445,66
4,5,1,0,31.7659,12278,66
1,8,1,8,56.407,13138,66
1,8,1,3,50.3165,5224,66
5,4,1,3,44.7355,7441,66
7,2,1,4,41.5373,7592,66
7,2,1,0,40.8269,5489,66
2,7,1,8,27.2196,12635,66
7,2,1,4,35.545,5793,66
3,6,1,6,30.9587,6579,66
5,4,1,5,37.0143,10781,66
5,4,1,5,56.0989,10339,66
5,4,1,5,41.3091,6117,66
5,4,1,0,40.706,7392,66
0,9,1,4,37.6026,11847,66
5,4,1,4,50.415,6964,66
2,7,1,7,34.854,11700,66
3,6,1,9,38.8241,7604,66
2,7,1,5,21.3407,13088,66
1,8,1,8,28.7644,8751,66
3,6,1,4,16.3513,11245,66
2,7,1,2,32.9933,8384,66
4,5,1,2,43.2957,9518,66
4,5,1,3,59.6694,8702,66
6,3,1,5,44.7818,7298,66
9,1,0,6,16.0581,13913,66
3,6,1,1,18.5907,5865,66
3,6,1,3,40.2876,8805,66
2,7,1,3,36.1259,9532,66
3,6,1,8,61.1725,5199,66
3,6,1,8,52.5445,10807,66
9,0,1,6,17.5169,5626,66
5,4,1,3,31.6769,6060,66
7,2,1,2,23.1998,6608,66
3,6,1,5,42.7668,5237,66
3,6,1,1,28.2023,14672,66
7,2,1,4,26.6816,6073,66
4,5,1,8,34.7399,6658,66
2,7,1,6,70.2226,13784,66
3,6,1,2,49.3274,13243,66
6,3,1,7,37.6376,3750,66
3,6,1,4,31.5905,5828,66
4,5,1,3,30.7117,6806,66
10,0,0,7,7.89192,3622,66
3,6,1,1,47.2191,9631,66
1,8,1,5,51.2756,14469,66
2,7,1,7,58.4169,8006,66
6,3,1,1,28.9999,7503,66
6,4,0,8,20.5868,6344,66
1,9,0,4,21.7266,9282,66
2,7,1,1,45.6296,11806,66
0,9,1,8,61.3272,14732,66
3,6,1,0,15.288,8629,66
2,7,1,9,48.5884,11113,66
3,6,1,4,19.1491,10264,66
6,3,1,9,35.0848,11075,66
6,3,1,0,53.0782,13290,66
4,5,1,1,27.813,10307,66
3,6,1,5,43.5733,10007,66
5,4,1,5,10.9935,6934,66
0,9,1,8,52.0414,11285,66
1,8,1,4,25.4921,4918,66
3,6,1,9,55.0655,13244,66
0,9,1,5,31.6986,14175,66
3,6,1,3,17.6837,13095,66
8,2,0,8,15.6967,11079,66
4,6,0,6,22.4959,14428,66
5,4,1,9,25.3504,8145,66
5,4,1,0,41.5014,5553,66
2,7,1,6,23.8993,12035,66
2,7,1,7,40.0881,7346,66
2,7,1,3,26.0086,8066,66
4,5,1,7,27.332,6916,67
4,5,1,2,52.7963,14039,67
3,6,1,4,32.3771,13852,67
0,9,1,1,39.0224,10215,67
4,5,1,8,44.0521,5933,67
3,6,1,1,54.8477,14174,67
1,8,1,0,32.0687,9740,67
3,6,1,7,34.0245,6678,67
2,7,1,6,57.4944,11042,67
10,0,0,7,10.9275,4544,67
3,6,1,0,42.1582,8797,67
1,8,1,5,38.1496,12367,67
2,7,1,5,33.215,5084,67
5,4,1,2,32.6296,6899,67
3,6,1,4,52.5303,9081,67
6,3,1,6,17.8636,11662,67
10,0,0,0,0.118497,7680,67
2,7,1,4,27.8463,6508,67
5,4,1,5,23.4595,8679,67
3,6,1,4,44.9275,7379,67
2,7,1,1,50.492,11035,67
8,1,1,1,17.0499,8210,67
8,1,1,6,41.7724,6531,67
3,6,1,8,49.1161,12863,67
3,6,1,1,23.5342,11216,67
4,5,1,8,55.157,4914,67
1,8,1,6,33.5221,14022,67
2,7,1,5,59.5602,13620,67
3,6,1,3,31.9636,10441,67
4,5,1,0,31.7659,12280,67
4,5,1,8,56.407,13125,67
2,7,1,3,50.3165,5195,67
5,4,1,3,44.7355,7427,67
7,2,1,4,41.5373,7585,67
7,2,1,0,40.8269,5489,67
2,7,1,8,27.2196,12640,67
8,1,1,4,35.545,5799,67
3,6,1,6,30.9587,6586,67
6,3,1,5,37.0143,10776,67
4,5,1,5,56.0989,10319,67
5,4,1,5,41.3091,6108,67
3,6,1,0,40.706,7376,67
0,9,1,4,37.6026,11853,67
8,1,1,4,50.415,6954,67
2,7,1,7,34.854,11691,67
3,6,1,9,38.8241,7624,67
2,7,1,5,21.3407,13107,67
1,8,1,8,28.7644,8745,67
3,6,1,4,16.3513,11243,67
2,7,1,2,32.9933,8397,67
4,5,1,2,43.2957,9527,67
4,5,1,3,59.6694,8700,67
6,3,1,5,44.7818,7298,67
9,1,0,6,16.0581,13929,67
3,6,1,1,18.5907,5855,67
3,6,1,3,40.2876,8810,67
2,7,1,3,36.1259,9515,67
3,6,1,8,61.1725,5207,67
3,6,1,8,52.5445,10820,67
9,0,1,6,17.5169,5637,67
4,5,1,3,31.6769,6056,67
7,2,1,2,23.1998,6614,67
3,6,1,5,42.7668,5227,67
3,6,1,1,28.2023,14694,67
7,2,1,4,26.6816,6072,67
6,3,1,8,34.7399,6658,67
4,5,1,6,70.2226,13774,67
3,6,1,2,49.3274,13254,67
6,3,1,7,37.6376,3738,67
3,6,1,4,31.5905,5824,67
4,5,1,3,30.7117,6815,67
9,1,0,7,7.89192,3606,67
3,6,1,1,47.2191,9639,67
1,8,1,5,51.2756,14482,67
1,8,1,7,58.4169,7991,67
5,4,1,1,28.9999,7495,67
5,5,0,8,20.5868,6336,67
3,6,1,4,21.7266,9272,67
2,7,1,1,45.6296,11797,67
1,8,1,8,61.3272,14735,67
3,6,1,0,15.288,8635,67
1,8,1,9,48.5884,11118,67
3,6,1,4,19.1491,10267,67
6,3,1,9,35.0848,11081,67
6,3,1,0,53.0782,13284,67
6,3,1,1,27.813,10334,67
3,6,1,5,43.5733,10011,67
4,5,1,5,10.9935,6944,67
0,9,1,8,52.0414,11290,67
2,7,1,4,25.4921,4917,67
5,4,1,9,55.0655,13252,67
0,9,1,5,31.6986,14177,67
4,5,1,3,17.6837,13073,67
10,0,0,8,15.6967,11071,67
4,6,0,6,22.4959,14420,67
7,2,1,9,25.3504,8145,67
4,5,1,0,41.5014,5551,67
2,7,1,6,23.8993,12043,67
2,7,1,7,40.0881,7333,67
2,7,1,3,26.0086,8055,67
6,3,1,7,27.332,6926,68
5,4,1,2,52.7963,14052,68
3,6,1,4,32.3771,13849,68
0,9,1,1,39.0224,10210,68
4,5,1,8,44.0521,5936,68
3,6,1,1,54.8477,14185,68
1,8,1,0,32.0687,9737,68
3,6,1,7,34.0245,6676,68
2,7,1,6,57.4944,11050,68
10,0,0,7,10.9275,4517,68
2,7,1,0,42.1582,8794,68
1,8,1,5,38.1496,12373,68
2,7,1,5,33.215,5106,68
4,5,1,2,32.6296,6895,68
2,7,1,4,52.5303,9070,68
6,3,1,6,17.8636,11657,68
10,0,0,0,0.118497,7667,68
2,7,1,4,27.8463,6515,68
5,4,1,5,23.4595,8693,68
4,5,1,4,44.9275,7364,68
1,8,1,1,50.492,11055,68
8,1,1,1,17.0499,8218,68
8,1,1,6,41.7724,6534,68
4,5,1,8,49.1161,12849,68
3,6,1,1,23.5342,11227,68
4,5,1,8,55.157,4915,68
1,8,1,6,33.5221,14038,68
2,7,1,5,59.5602,13630,68
3,6,1,3,31.9636,10430,68
4,5,1,0,31.7659,12282,68
2,7,1,8,56.407,13133,68
2,7,1,3,50.3165,5197,68
5,4,1,3,44.7355,7426,68
7,2,1,4,41.5373,7582,68
7,2,1,0,40.8269,5481,68
2,7,1,8,27.2196,12652,68
7,2,1,4,35.545,5779,68
3,6,1,6,30.9587,6597,68
4,5,1,5,37.0143,10790,68
4,5,1,5,56.0989,10328,68
